[{'timestampt': 'Jun 11 2018 21:30:58', 'pm2.5': 22}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:17:11'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:12'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:13'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:14'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:15'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:15'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:16'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:17'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:18'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:17:19'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:20'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:21'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:21'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:22'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:23'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:24'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:25'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:26'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:27'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:28'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:29'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:29'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:30'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:31'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:32'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:33'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:34'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:35'}]
[{'pm2.5': 6, 'timestamp': 'Jun 12 2018 18:17:36'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:37'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:38'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:38'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:39'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:40'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:41'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:42'}]
[{'pm2.5': 6, 'timestamp': 'Jun 12 2018 18:17:43'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:44'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:45'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:46'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:46'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:47'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:48'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:49'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:50'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:51'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:52'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:53'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:54'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:54'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:55'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:56'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:17:57'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:58'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:17:59'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:00'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:01'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:02'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:02'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:18:03'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:18:04'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:05'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:06'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:07'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:08'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:09'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:10'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:11'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:11'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:12'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:13'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:14'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:15'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:18:16'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:18:17'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:18:18'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:18'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:19'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:20'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:21'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:22'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:23'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:24'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:24'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:25'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:26'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:27'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:28'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:29'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:30'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:31'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:31'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:34'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:35'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:36'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:37'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:37'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:38'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:39'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:40'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:41'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:42'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:43'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:44'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:45'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:46'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:46'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:47'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:48'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:49'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:50'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:51'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:52'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:53'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:18:54'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:54'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:55'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:56'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:57'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:58'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:18:59'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:00'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:01'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:02'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:02'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:03'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:04'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:05'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:06'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:07'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:08'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:09'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:09'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:10'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:11'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:12'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:13'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:14'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:15'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:16'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:17'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:17'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:19:18'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:19'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:20'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:21'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:22'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:23'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:24'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:25'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:25'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:26'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:27'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:28'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:29'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:30'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:31'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:32'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:33'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:33'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:34'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:35'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:36'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:37'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:38'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:39'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:40'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:41'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:41'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:42'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:43'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:44'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:45'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:46'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:47'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:48'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:49'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:49'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:50'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:51'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:52'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:53'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:54'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:55'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:19:56'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:57'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:57'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:58'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:19:59'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:00'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:01'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:02'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:03'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:04'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:05'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:05'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:06'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:07'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:08'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:09'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:10'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:11'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:12'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:13'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:14'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:14'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:15'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:16'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:17'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:18'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:19'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:20'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:21'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:22'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:22'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:23'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:24'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:25'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:26'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:20:27'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:30'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:30'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:31'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:32'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:33'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:34'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:35'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:36'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:37'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:38'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:38'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:39'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:40'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:41'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:42'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:43'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:44'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:45'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:46'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:47'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:47'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:48'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:49'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:20:50'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:20:51'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:20:52'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:53'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:54'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:55'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:20:56'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:57'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:57'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:58'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:20:59'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:00'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:01'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:02'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:03'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:04'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:05'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:05'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:06'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:07'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:08'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:09'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:10'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:11'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:12'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:13'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:13'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:14'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:15'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:16'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:17'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:18'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:19'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:20'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:21'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:21'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:22'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:21:23'}]
[{'pm2.5': 7, 'timestamp': 'Jun 12 2018 18:21:24'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:25'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:26'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:27'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:28'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:29'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:21:29'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:30'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:31'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:32'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:33'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:34'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:35'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:36'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:37'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:37'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:38'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:39'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:40'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:41'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:42'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:43'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:44'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:45'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:45'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:46'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:47'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:48'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:49'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:50'}]
[{'pm2.5': 11, 'timestamp': 'Jun 12 2018 18:21:51'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:52'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:53'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:53'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:54'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:55'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:56'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:57'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:21:58'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:21:59'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:00'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:01'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:02'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:04'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:04'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:04'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:05'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:06'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:07'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:08'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:09'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:10'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:10'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:11'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:12'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:13'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:14'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:15'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:16'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:17'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:18'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:18'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:19'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:20'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:21'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:22'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:23'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:24'}]
[{'pm2.5': 8, 'timestamp': 'Jun 12 2018 18:22:25'}]
[{'pm2.5': 9, 'timestamp': 'Jun 12 2018 18:22:26'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:27'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:27'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:28'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:29'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:30'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:31'}]
[{'pm2.5': 10, 'timestamp': 'Jun 12 2018 18:22:32'}]
